cnpj_basico;cnpj_ordem;cnpj_dv;nome_fantasia;situacao;data_situacao;data_inicio;cnae_fiscal;bairro;municipio;Nome_Cidade;razao_social;capital_social;porte;opcao_simples;opcao_mei
57133792;0001;90;;02;20240903;20240903;4330403;SAO DINIZ;4305;Carmo da Mata;57.133.792 CLAYTON GONCALVES MARTINS;6000,00;01;S;20240903
57257274;0001;88;;02;20240912;20240912;5320201;TAQUARA PRETA;4305;Carmo da Mata;57.257.274 JOSE LUIZ MACIEL GUEDES;5000,00;01;S;20240912
57281565;0001;01;;02;20240913;20240913;7721700;SAO DINIZ;4305;Carmo da Mata;57.281.565 GILMAR HENRIQUES FERNANDES;5000,00;01;S;20240913
57336144;0001;30;;08;20241120;20240918;9700500;VILA REIS;4305;Carmo da Mata;57.336.144 ELAINE CARLOS ANTONIO GOMES;50,00;01;N;20240918
55892502;0001;66;L H REPRESENTACAO;02;20240711;20240711;4619200;IBRAIM MENDONCA;4305;Carmo da Mata;DANIELA DE CASSIA CRUZ CARDOSO;2000,00;01;S;00000000
57352687;0001;41;;02;20240919;20240919;8230001;PARAISO;4305;Carmo da Mata;57.352.687 LUCINEIA APARECIDA LOPES;5000,00;01;S;20240919
57383625;0001;05;;02;20240922;20240922;3839499;DICO LEITE;4305;Carmo da Mata;57.383.625 JOAO VITOR GONCALVES MARQUEZINI;1000,00;01;S;20240922
57416330;0001;80;T G METAIS;02;20240924;20240924;4687703;TAQUARA PRETA;4305;Carmo da Mata;T G METAIS LTDA;50000,00;03;S;00000000
57533098;0001;60;;02;20241002;20241002;9602501;JARDIM BANDEIRANTES I;4305;Carmo da Mata;57.533.098 LUCAS DURAES OLIVEIRA;1000,00;01;S;20241002
57557338;0001;66;;02;20241004;20241004;5611203;POUSO ALEGRE;4305;Carmo da Mata;57.557.338 LARISSA TEIXEIRA DE SOUSA;2000,00;01;S;20241004
57635487;0001;04;;02;20241010;20241010;7319002;JARDIM BANDEIRANTES II;4305;Carmo da Mata;57.635.487 ROBSON NOBREGA DE ALMEIDA OLIVEIRA;3000,00;01;S;20241010
57676547;0001;29;;02;20241014;20241014;4399103;CENTRO;4305;Carmo da Mata;57.676.547 OSWALDO DE SOUZA SANTOS JUNIOR;3000,00;01;S;20241014
57676831;0001;03;;02;20241014;20241014;1412602;JOAO RIGUETE;4305;Carmo da Mata;57.676.831 LEILA APARECIDA DE MENEZES SILVA;20000,00;01;S;20241014
57689128;0001;21;;02;20241015;20241015;7319002;HERMENEGILDO MAROTE;4305;Carmo da Mata;57.689.128 LUIZ GONCALVES GOMES;3000,00;01;S;20241015
57702606;0001;96;;02;20241016;20241016;4781400;CENTRO;4305;Carmo da Mata;57.702.606 KAROLINY MEDEIROS SILVA;5000,00;01;S;20241016
57819439;0001;68;;08;20251211;20241024;0161003;PARAISO;4305;Carmo da Mata;57.819.439 ELIANE DE FATIMA BARBOSA DE OLIVEIRA PEREIRA;10,00;01;N;20241024
57821853;0001;01;PAULA FRITZ BOUTIQUE;02;20241024;20241024;4781400;CENTRO;4305;Carmo da Mata;PAULA FRITZ LTDA;30000,00;01;S;00000000
57868272;0001;25;ARRAZZA BORDADOS;02;20241028;20241028;4781400;CENTRO;4305;Carmo da Mata;CASA E BORDADOS LTDA;5000,00;01;S;00000000
57980751;0001;39;;02;20241105;20241105;4781400;SANTA CLARA;4305;Carmo da Mata;57.980.751 GUMERCINDO CARLOS RIBEIRO;5000,00;01;S;20241105
58015428;0001;98;;02;20241107;20241107;7319002;VILA MINALDA;4305;Carmo da Mata;58.015.428 CAROLINA DA SILVA FELIX;5000,00;01;S;20241107
30599124;0002;87;;02;20241107;20241107;8630503;CENTRO;4305;Carmo da Mata;EDUARDA BRAGA ESTEVES SERVICOS MEDICOS LTDA;20000,00;01;;
58127091;0001;00;;08;20250204;20241117;1091102;POUSO ALEGRE;4305;Carmo da Mata;58.127.091 VALDINEY RODRIGUES;2000,00;01;N;20241117
58133051;0001;71;;02;20241118;20241118;8630503;JARDIM SANTA CRISTINA;4305;Carmo da Mata;DRA REGINA CELI SERVICOS MEDICOS LTDA;5000,00;01;S;00000000
58144770;0001;98;;08;20251027;20241119;4930201;MENEZES;4305;Carmo da Mata;58.144.770 IGOR ESPINDOLA MAGALHAES MOREIRA;2000,00;01;N;20241119
58152291;0001;13;;02;20241119;20241119;2539001;VILA MINALDA;4305;Carmo da Mata;58.152.291 LEONARDO DE OLIVEIRA LOPES;40000,00;01;S;20241119
58167168;0001;76;;02;20241120;20241120;4729699;VILA DOMINGOS LOPES;4305;Carmo da Mata;58.167.168 OSEIAS MACHADO XAVIER;500,00;01;S;20241120
54788660;0001;08;AUTO SOCORRO 2 IRMAOS;02;20240418;20240418;5229002;SAO DINIZ;4305;Carmo da Mata;AUTO SOCORRO 2 IRMAOS LTDA;100000,00;01;S;00000000
58251973;0001;83;;02;20241127;20241127;4322302;CENTRO;4305;Carmo da Mata;58.251.973 DANIELA LOPES BARCARO;30000,00;01;S;20241127
58258415;0001;40;;02;20241127;20241127;5611203;HAIDEE;4305;Carmo da Mata;58.258.415 LUCAS CARVALHO BATISTA;100,00;01;S;20241127
58272084;0001;00;;08;20250131;20241128;9329899;SAO CRISTOVAO;4305;Carmo da Mata;58.272.084 PAULO CARNEIRO DE SOUZA;11000,00;01;N;20241128
58277520;0001;26;;08;20250925;20241128;3314707;VILA TEREZA;4305;Carmo da Mata;58.277.520 MARLON JOSE DA SILVA LOBO;10000,00;01;N;20241128
58280385;0001;78;;02;20241129;20241129;4754702;VILA MINALDA;4305;Carmo da Mata;58.280.385 CARLOS ROBERTO DE MELO;10000,00;01;S;20241129
58374822;0001;12;;02;20241206;20241206;4292802;POPULAR;4305;Carmo da Mata;DELTA SOLUCOES E SERVICOS LTDA;35000,00;01;S;00000000
58404136;0001;47;;02;20241210;20241210;5212500;HAIDEE;4305;Carmo da Mata;58.404.136 GABRIEL DE BARROS SOUSA;500,00;01;S;20241210
58443062;0001;58;;08;20250527;20241212;4321500;LEONARDO;4305;Carmo da Mata;58.443.062 ARTHUR CARLOS CADETE DE OLIVEIRA;5000,00;01;N;20241212
58507681;0001;69;;02;20241218;20241218;5229099;MENEZES;4305;Carmo da Mata;58.507.681 RANGEL GOMES ALBUQUERQUE;30000,00;01;S;20241218
58508423;0001;05;FOLIA DE REIS UNIAO DOS AMIGOS;02;20241218;20241218;9493600;DICO LEITE;4305;Carmo da Mata;FOLIA DE REIS UNIAO DOS AMIGOS;0,00;05;;
58513148;0001;00;;08;20250428;20241219;1422300;SAO SEBASTIAO;4305;Carmo da Mata;58.513.148 HELOISA HELENA DA SILVA;2000,00;01;N;20241219
58549719;0001;66;;02;20241224;20241224;4712100;IBRAIM MENDONCA;4305;Carmo da Mata;58.549.719 RITA DE CASSIA FELICISSIMO MARQUEZINE;20000,00;01;S;20241224
58583080;0001;35;;02;20241230;20241230;8230001;CENTRO;4305;Carmo da Mata;58.583.080 LUCIANA LOMEU MOTA;15000,00;01;S;20241230
58649213;0001;29;;02;20250106;20250106;5811500;IRACEMA;4305;Carmo da Mata;58.649.213 MILENA APARECIDA PEREIRA SOARES;200,00;01;S;20250106
58683256;0001;20;;02;20250108;20250108;9700500;GRANJARIA;4305;Carmo da Mata;58.683.256 BENEDITA DAS GRACAS RODRIGUES FACCHINI CERQUEIRA;1000,00;01;S;20250108
58840853;0001;11;;02;20250114;20250114;4781400;VILA DOMINGOS LOPES;4305;Carmo da Mata;58.840.853 JAIME ALBERTO MONSALVE GUERRERO;10000,00;01;S;20250114
59101947;0001;31;;02;20250126;20250126;9700500;THOME;4305;Carmo da Mata;59.101.947 GLAUCIMARA FERREIRA PEREIRA;4000,00;01;S;20250126
59129041;0001;25;;08;20250801;20250127;4321500;TAQUARA PRETA;4305;Carmo da Mata;59.129.041 LUIS FERNANDO RODRIGUES TEIXEIRA;1000,00;01;N;20250127
59131530;0001;11;;02;20250128;20250128;6821801;HAIDEE;4305;Carmo da Mata;FLAVIA ALCANTARA SOLUCOES IMOBILIARIAS;3000,00;01;S;00000000
59225424;0001;05;;08;20251106;20250131;9001906;DICO LEITE;4305;Carmo da Mata;59.225.424 FABIO DIAS VICENTE;1500,00;01;N;20250131
59232696;0001;24;;08;20250413;20250201;4712100;SERENO;4305;Carmo da Mata;59.232.696 VICTORIA APARECIDA MEDEIROS DOS SANTOS;10000,00;01;N;20250201
59261621;0001;71;PAULA MACEDO;02;20250203;20250203;4781400;CENTRO;4305;Carmo da Mata;PAULA FABIANA MACEDO DIAS;25000,00;01;S;00000000
59271542;0001;41;;02;20250204;20250204;4399103;SANTA CLARA;4305;Carmo da Mata;59.271.542 LEANDRO NEVES AREIAS;3000,00;01;S;20250204
59407740;0001;90;;02;20250211;20250211;5320201;COLINAS;4305;Carmo da Mata;59.407.740 MARCOS SOARES;30000,00;01;S;20250211
59423925;0001;98;;02;20250212;20250212;5611201;HAIDEE;4305;Carmo da Mata;59.423.925 JOANA D ARC COSTA SILVA;5000,00;01;S;20250212
59542663;0001;80;;02;20250219;20250219;4321500;SAO JOAO;4305;Carmo da Mata;59.542.663 RICARDO FURTADO AMORIM;4000,00;01;S;20250219
59573906;0001;48;CAP CONSULTORIA;08;20250508;20250220;8219999;CENTRO;4305;Carmo da Mata;CAP CONSULTORIA ADMINISTRATIVA PREVIDENCIARIA LTDA;80000,00;01;N;00000000
59580249;0001;66;;02;20250220;20250220;5229099;VISTA ALEGRE;4305;Carmo da Mata;59.580.249 LEONARDO FONTOURA;10000,00;01;S;20250220
59585534;0001;70;;02;20250221;20250221;1412602;SOL NASCENTE;4305;Carmo da Mata;59.585.534 SIMONE PAES DE BARROS ARIMATHEA;1000,00;01;S;20250221
59600434;0001;75;;02;20250221;20250221;4759899;RECANTO DAS PALMEIRAS;4305;Carmo da Mata;59.600.434 BRUNO CRUZ SILVA;10000,00;01;S;20250221
59646698;0001;60;;02;20250225;20250225;4729699;BEIRA RIO;4305;Carmo da Mata;59.646.698 JOHN NEY PRUDENCIO DA CRUZ;500,00;01;S;20250225
59667633;0001;09;;02;20250226;20250226;4520001;PAMPULHA;4305;Carmo da Mata;59.667.633 JEFFERSON ALVES VIANA;2000,00;01;S;20250226
59785548;0001;37;;02;20250307;20250307;4530703;CENTRO;4305;Carmo da Mata;59.785.548 ROBERTO VARGAS WERNECK;10000,00;01;S;20250307
59797242;0001;09;;02;20250307;20250307;0161003;SAO MARCOS;4305;Carmo da Mata;59.797.242 IGOR RODRIGUES INVANGELHO;3000,00;01;S;20250307
59841598;0001;94;;02;20250311;20250311;1412601;POUSO ALEGRE;4305;Carmo da Mata;59.841.598 BRUNA RIGUETE DE PAULA VIEIRA;1,00;01;S;20250311
59868808;0001;38;;02;20250312;20250312;8599699;FATIMA;4305;Carmo da Mata;59.868.808 LEONARDO VIANA PACIFICO;5000,00;01;S;20250312
60028036;0001;05;;02;20250321;20250321;5611203;TAQUARA PRETA;4305;Carmo da Mata;60.028.036 MARCIA CRISTINA DA SILVEIRA;5000,00;01;S;20250321
60051176;0001;02;;02;20250324;20250324;8219999;MIGUEL ROCHA;4305;Carmo da Mata;60.051.176 ALICE SANTOS ROCHA;3000,00;01;S;20250324
60133497;0001;48;;02;20250328;20250328;4789099;CENTRO;4305;Carmo da Mata;60.133.497 BEATRIZ DUTRA LIMA;2000,00;01;S;20250328
60184468;0001;05;MORADA DA SERRA II EMPREENDIMENTOS;02;20250401;20250401;4110700;CENTRO;4305;Carmo da Mata;MORADA DA SERRA II EMPREENDIMENTOS SPE LTDA;1000000,00;05;;
53822845;0001;29;;02;20240206;20240206;1033301;VILA DOMINGOS LOPES;4305;Carmo da Mata;53.822.845 OTAVIO BASTOS MACHADO;10000,00;01;S;20240206
60220145;0001;20;WILD DIAS INTELIGENCIA EMPRESARIAL;02;20250402;20250402;6204000;LEONARDO;4305;Carmo da Mata;WILD DIAS CONSULTORIA ESTRATEGICA E DESIGN LTDA;1500,00;01;S;00000000
60305368;0001;90;;02;20250408;20250408;1340599;GRANJARIA;4305;Carmo da Mata;60.305.368 CELIA APARECIDA DA SILVA CUNHA;1000,00;01;S;20250408
60356408;0001;22;;02;20250410;20250410;7319002;MENEZES;4305;Carmo da Mata;REVENUE CONSULTORIA COMERCIAL LTDA;5000,00;01;S;20250410
60465924;0001;95;;02;20250420;20250420;7319002;NOSSA SENHORA DAS GRACAS;4305;Carmo da Mata;60.465.924 CECILIA PEREIRA CAUSIN;5000,00;01;S;20250420
60492355;0001;77;;02;20250422;20250422;5229099;INDEPENDENCIA;4305;Carmo da Mata;60.492.355 TIAGO LUIZ FARIA MEDEIROS;1518,00;01;S;20250422
60524320;0001;72;;08;20250429;20250424;4930201;GRANJARIA;4305;Carmo da Mata;60.524.320 DELEON ALMEIDA MAGALHAES;500,00;01;N;20250424
60543707;0001;76;;02;20250425;20250425;9312300;NOSSA SENHORA DAS GRACAS;4305;Carmo da Mata;CENTRO DE ATIVIDADES ATLETICAS DO TRABALHADOR - CAAT;0,00;05;;
60546463;0001;85;;02;20250425;20250425;8650003;CENTRO;4305;Carmo da Mata;SINGULAR - SAUDE E EDUCACAO LTDA;5000,00;01;S;00000000
60597615;0001;79;;02;20250429;20250429;4772500;RECANTO DAS PALMEIRAS;4305;Carmo da Mata;60.597.615 MARLIENE BRUNA SOUSA LANZIERI;20000,00;01;S;20250429
60625438;0001;97;;08;20250519;20250430;8599603;CENTRO;4305;Carmo da Mata;60.625.438 JOAO PIRES PIMENTA LUQUINI;2000,00;01;N;20250430
60658166;0001;21;;02;20250504;20250504;9602502;COLINAS;4305;Carmo da Mata;60.658.166 RUBENS SILVA E MATOS;1000,00;01;S;20250504
60662341;0001;54;;02;20250505;20250505;7490199;POPULAR;4305;Carmo da Mata;P.W. QUALIDADE E SEGURANCA OCUPACIONAL LTDA;50000,00;01;S;00000000
60670337;0001;38;;02;20250505;20250505;9602501;GRANJARIA;4305;Carmo da Mata;60.670.337 JOAO VICTOR VIEIRA MACHADO;7000,00;01;S;20250505
60740700;0001;44;;02;20250508;20250508;5620104;MENEZES;4305;Carmo da Mata;60.740.700 GREICIELE MARTINS OLIVEIRA;1000,00;01;S;20250508
60741542;0001;47;;02;20250508;20250508;4781400;CENTRO;4305;Carmo da Mata;60.741.542 ANA CAROLINA VICENTE AGUIAR;10000,00;01;S;20250508
60754564;0001;41;;02;20250509;20250509;4399103;SERENO- PALMARES;4305;Carmo da Mata;60.754.564 MARIA DE LURDES BARCARO DE SOUZA MEDEIROS;15180,00;01;S;20250509
60759268;0001;33;DAD S PIZZA E BURGUER;08;20250630;20250509;5620104;SANTA CLARA;4305;Carmo da Mata;DAD S PIZZA E BURGUER LTDA;15000,00;01;N;00000000
60835988;0001;30;;02;20250515;20250515;4321500;FATIMA;4305;Carmo da Mata;60.835.988 EDMILSON CABRAL BATISTA;20000,00;01;S;20250515
61023939;0001;66;;02;20250527;20250527;5620104;VILA MINALDA;4305;Carmo da Mata;61.023.939 JOSE ALBERTO MATIAS;1,00;01;S;20250527
61028707;0001;09;;02;20250527;20250527;4751201;CENTENARIO;4305;Carmo da Mata;61.028.707 TULIO SILVA DO NASCIMENTO;20000,00;01;S;20250527
61031656;0001;66;;02;20250527;20250527;4399103;ANA CARRARA;4305;Carmo da Mata;61.031.656 JOCELINO MARQUES DA COSTA;2000,00;01;S;20250527
61125181;0001;77;;02;20250603;20250603;5611204;MENEZES;4305;Carmo da Mata;61.125.181 ARILSON DE SOUSA FARINHA;5000,00;01;S;20250603
61126574;0001;03;MARTINS E SANTOS CONSTRUCOES E REFORMAS;02;20250603;20250603;4399103;COLINAS;4305;Carmo da Mata;MARTINS E SANTOS CONSTRUCOES E REFORMAS LTDA;50000,00;01;S;00000000
61161520;0001;70;;02;20250604;20250604;8630502;VILA TEREZA;4305;Carmo da Mata;NATALIA MELLO VALE SERVICOS MEDICOS LTDA;5000,00;01;S;00000000
61229119;0001;25;;02;20250609;20250609;4722901;SEBASTIAO ADOLFO;4305;Carmo da Mata;61.229.119 ALISON DE MELO MATHIAS;30000,00;01;S;20250609
61259772;0001;37;OLINDA ACESSORIO LTDA;02;20250611;20250611;4781400;DICO LEITE;4305;Carmo da Mata;OLINDA ACESSORIO LTDA;200000,00;03;;
61266520;0001;35;;02;20250611;20250611;8599699;CENTRO;4305;Carmo da Mata;61.266.520 CAMILA MORAES PASTANA;5000,00;01;S;20250611
61306436;0001;06;;02;20250613;20250613;9602502;SAO DINIZ;4305;Carmo da Mata;61.306.436 MARIA CLARA ANDRADE DE MATOS;3000,00;01;S;20250613
61397463;0001;23;;02;20250622;20250622;4755502;CENTRO;4305;Carmo da Mata;61.397.463 ELIZETH NUNES DE OLIVEIRA;2000,00;01;S;20250622
61427128;0001;20;;02;20250624;20250624;9001902;JARDIM;4305;Carmo da Mata;61.427.128 CLAUDIO GONCALVES RUTZ;5000,00;01;S;20250624
61427863;0001;34;;02;20250624;20250624;4520007;DICO LEITE;4305;Carmo da Mata;61.427.863 VERONICA DOS SANTOS LADEIRA;10000,00;01;S;20250624
61504647;0001;45;;02;20250630;20250630;4751201;LEONARDO;4305;Carmo da Mata;61.504.647 JOAO MANOEL DE OLIVEIRA BATISTA;20000,00;01;S;20250630
61507094;0001;84;;02;20250630;20250630;7319002;CENTRO;4305;Carmo da Mata;61.507.094 ANA CAROLINA BAIAO CHICRE;5000,00;01;S;20250630
61514685;0001;89;;02;20250630;20250630;4789001;POPULAR;4305;Carmo da Mata;61.514.685 SILVIA BOALENTE PAES;2000,00;01;S;20250630
61525007;0001;11;;02;20250701;20250701;9001902;HAIDEE;4305;Carmo da Mata;61.525.007 JOHN MAIKOW LIMA MOTA;1,00;01;S;20250701
61544044;0001;77;;08;20250819;20250701;9001902;SAO DINIZ;4305;Carmo da Mata;61.544.044 PAMELA REGINA DE BARROS PINTO;2000,00;01;N;20250701
61580335;0001;10;;02;20250703;20250703;4751201;LEONARDO;4305;Carmo da Mata;61.580.335 EDILENE APARECIDA DE OLIVEIRA;20000,00;01;S;20250703
61633123;0001;54;;02;20250707;20250707;8599604;JOAO RIGUETE;4305;Carmo da Mata;61.633.123 DANIEL DA SILVA RODRIGUES;1500,00;01;S;20250707
61645328;0001;50;;02;20250708;20250708;9602501;LEONARDO;4305;Carmo da Mata;61.645.328 RODRIGO JEOVA OLIVEIRA SILVA;1000,00;01;S;20250708
61688104;0001;25;;02;20250710;20250710;4330403;PARAISO;4305;Carmo da Mata;61.688.104 HELTON FERREIRA CORREA;1000,00;01;S;20250710
61746324;0001;68;;02;20250715;20250715;6463800;COLINAS;4305;Carmo da Mata;BIRRO PARTICIPACOES LTDA;1000,00;05;;
61834242;0001;75;;02;20250721;20250721;4772500;LEONARDO;4305;Carmo da Mata;61.834.242 REBECA ALEXANDRA VIANA PEREIRA DE OLIVEIRA;5000,00;01;S;20250721
61949114;0001;77;;02;20250728;20250728;5912099;HAIDEE;4305;Carmo da Mata;61.949.114 LUAN NAMORATO FONSECA MOURA;1000,00;01;S;20250728
46004648;0001;37;;02;20220412;20220412;8219999;GRANJARIA;4305;Carmo da Mata;46.004.648 JONATAS DA COSTA GAMA;6000,00;01;S;20220412
58872780;0001;40;;08;20251016;20250114;9602501;THOME;4305;Carmo da Mata;58.872.780 ELENICE DA SILVA BERNARDES;4000,00;01;N;20250114
51447173;0001;93;;02;20230717;20230717;4530703;IZABEL TAVARES;4305;Carmo da Mata;51.447.173 MARIO SANTIAGO ALVES;5000,00;01;S;20230717
53199666;0001;87;;02;20231214;20231214;9511800;CENTRO;4305;Carmo da Mata;53.199.666 IGOR PAIVA ARAUJO;1000,00;01;S;20231214
52601310;0001;65;;02;20231020;20231020;7119704;HAIDEE;4305;Carmo da Mata;ST SOLUCOES EM SAUDE E SEGURANCA DO TRABALHO LTDA;10000,00;01;S;20231020
59843460;0001;24;;02;20250311;20250311;8599604;COLINAS;4305;Carmo da Mata;59.843.460 MARCOS HENRIQUE PEREIRA ARAUJO;5000,00;01;S;20250311
61954039;0001;32;;02;20250728;20250728;4541206;CENTRO;4305;Carmo da Mata;KTA PARTS DISTRIBUIDORA DE MOTOPECAS LTDA;100000,00;01;S;00000000
61976556;0001;02;;02;20250729;20250729;1340599;POPULAR;4305;Carmo da Mata;61.976.556 DAYSE CRISTINA ESTACIO BORGES;1000,00;01;S;20250729
61978663;0001;70;;02;20250729;20250729;4923001;IBRAIM MENDONCA;4305;Carmo da Mata;61.978.663 DAVI DE SOUZA BARBOSA;4000,00;01;S;20250729
62035775;0001;50;;02;20250801;20250801;7319002;JARDIM BANDEIRANTES II;4305;Carmo da Mata;62.035.775 RAFAEL LEONEL FONTOURA;100,00;01;S;20250801
62043143;0001;38;;02;20250803;20250803;9602501;THOME;4305;Carmo da Mata;62.043.143 ALLANA MEIRA RIBEIRO DOS SANTOS;5000,00;01;S;20250803
62067278;0001;33;;02;20250804;20250804;5620104;SAO DINIZ;4305;Carmo da Mata;62.067.278 RODRIGO MOREIRA SIQUEIRA;20000,00;01;S;20250804
62139695;0001;44;;08;20251106;20250808;5229099;GRANJARIA;4305;Carmo da Mata;62.139.695 JOSE EDUARDO AMARAL FERREIRA;1500,00;01;N;20250808
62274443;0001;28;;02;20250818;20250818;4724500;LEONARDO;4305;Carmo da Mata;62.274.443 MATHEUS DOS SANTOS CHAVES;4500,00;01;S;20250818
62283441;0001;03;;02;20250818;20250818;4399103;SERENO;4305;Carmo da Mata;62.283.441 DIEGO DA SILVA BATISTA;2000,00;01;S;20250818
62303231;0001;21;;02;20250819;20250819;4751201;CENTRO;4305;Carmo da Mata;62.303.231 LARA FIDELIS OLIVEIRA;50000,00;01;S;20250819
62404986;0001;12;ZOCTECH;02;20250826;20250826;6204000;PAMPULHA;4305;Carmo da Mata;ZOC TECNOLOGIA LTDA;250,00;01;S;00000000
62539419;0001;73;;02;20250903;20250903;5320201;IME FARAGE;4305;Carmo da Mata;62.539.419 PIETTRO CORTINES CESARIO;50000,00;01;S;20250903
62610849;0001;34;;02;20250908;20250908;7319002;CENTRO;4305;Carmo da Mata;62.610.849 THOMAS DOS SANTOS OLIVEIRA;20000,00;01;S;20250908
62714457;0001;15;;02;20250915;20250915;9602502;AREA RURAL DE CATAGUASES;4305;Carmo da Mata;62.714.457 MARCILENE APARECIDA SANTANA PEREIRA;1500,00;01;S;20250915
62745717;0001;10;;02;20250916;20250916;3313901;DICO LEITE;4305;Carmo da Mata;62.745.717 ROGERIO MARQUES DE OLIVEIRA;10000,00;01;S;20250916
62820260;0001;60;;02;20250921;20250921;8011102;BEIRA RIO;4305;Carmo da Mata;62.820.260 PEDRO HENRIQUE CERQUEIRA CARRARA;2000,00;01;S;20250921
62896513;0001;80;;02;20250925;20250925;8211300;CENTRO;4305;Carmo da Mata;TERRA D. LTDA;1000,00;01;S;00000000
65283392;0003;50;;02;20251002;20251002;4771701;CENTRO;4305;Carmo da Mata;ECONOMICA DROGARIA E PERFUMARIA LTDA;80000,00;03;N;00000000
63101163;0001;80;;02;20251008;20251008;4783101;PARAISO;4305;Carmo da Mata;63.101.163 JOVITA CANDIDA DE OLIVEIRA FURTADO;5000,00;01;S;20251008
63108287;0001;98;;02;20251008;20251008;9602501;BEIRA RIO;4305;Carmo da Mata;63.108.287 RODOLFO INACIO CARDOSO;1260,00;01;S;20251008
63138402;0001;77;;02;20251010;20251010;6911701;CENTRO;4305;Carmo da Mata;PRISCILA SILVA DA PAIXAO RODRIGUES SOCIEDADE INDIVIDUAL DE ADVOCACIA;10000,00;05;S;00000000
63194098;0001;85;;02;20251014;20251014;4721102;ANA CARRARA;4305;Carmo da Mata;63.194.098 ALICE VILELA DA SILVA OLIVEIRA;1000,00;01;S;20251014
63369927;0001;13;;02;20251026;20251026;4789099;CENTENARIO;4305;Carmo da Mata;63.369.927 SILVIA BEATRIZ GOMES DA SILVA;3000,00;01;S;20251026
63389772;0001;87;;02;20251027;20251027;7911200;HAIDEE;4305;Carmo da Mata;63.389.772 CAMILLA FERNANDES DE PAULA ALMEIDA;3000,00;01;S;20251027
63412741;0001;08;;02;20251029;20251029;4753900;THOME;4305;Carmo da Mata;63.412.741 EDSON JOBS DA SILVA;20,00;01;S;20251029
63454074;0001;18;;02;20251031;20251031;4789099;JARDIM BANDEIRANTES I;4305;Carmo da Mata;63.454.074 HELENA ALVES GUEDES;4500,00;01;S;20251031
63455132;0001;28;;02;20251031;20251031;5611203;BOM PASTOR;4305;Carmo da Mata;63.455.132 ELIELSON DA SILVA;5000,00;01;S;20251031
63465334;0001;50;;08;20251127;20251031;9602501;IBRAIM MENDONCA;4305;Carmo da Mata;63.465.334 VICTOR CAUAN DA SILVA VALLE;3000,00;01;N;20251031
63565093;0001;11;;08;20251127;20251107;4520005;LEONARDO;4305;Carmo da Mata;63.565.093 VICTOR CELIO SANTOS DE OLIVEIRA;5000,00;01;N;20251107
63626143;0001;23;;02;20251112;20251112;5611203;IME FARAGE;4305;Carmo da Mata;63.626.143 PAULO LINDOLFO FERNANDES ALVES;10000,00;01;S;20251112
63699248;0001;02;;02;20251117;20251117;4399103;HAIDEE;4305;Carmo da Mata;63.699.248 ALLAN DOS SANTOS;25000,00;01;S;20251117
18544878;0002;34;;02;20251118;20251118;3839401;CENTRO;4305;Carmo da Mata;LUREAN S.A.;40575368,00;05;N;00000000
63754651;0001;97;;02;20251120;20251120;5612100;SANTA CLARA;4305;Carmo da Mata;63.754.651 HELOISA RIBEIRO MASSIMO DE SOUSA;5000,00;01;S;20251120
63770944;0001;68;;02;20251123;20251123;4399103;DICO LEITE;4305;Carmo da Mata;63.770.944 WESLEY RODRIGUES DA SILVA;1500,00;01;S;20251123
63815254;0001;88;;02;20251125;20251125;5612100;POPULAR;4305;Carmo da Mata;63.815.254 LARISSA APARECIDA GONCALVES RIGUETE;1000,00;01;S;20251125
62940983;0001;01;;08;20251013;20250929;4930202;SAO PEDRO;4305;Carmo da Mata;62.940.983 ROBSON TEIXEIRA DA SILVA JUNIOR;30000,00;01;N;20250929
63869455;0001;68;;02;20251201;20251201;8592999;PARAISO;4305;Carmo da Mata;63.869.455 SANDERLEY FRANK RIBEIRO VIANA;1518,00;01;S;20251201
63874594;0001;80;;02;20251201;20251201;5620104;HAIDEE;4305;Carmo da Mata;63.874.594 MARCIA HELENA GARCIA DE OLIVEIRA;5000,00;01;S;20251201
63891561;0001;48;;02;20251202;20251202;4785701;BEIRA RIO;4305;Carmo da Mata;63.891.561 GABRIEL LOPES TEIXEIRA;2000,00;01;S;20251202
63997879;0001;08;;02;20251210;20251210;4520003;GRANJARIA;4305;Carmo da Mata;63.997.879 IDINESIO JOSE RIBEIRO;5000,00;01;S;20251210
64029084;0001;79;;02;20251211;20251211;2229399;MENEZES;4305;Carmo da Mata;64.029.084 CARLA MONIQUE SOARES HORACIO;5000,00;01;S;20251211
64051377;0001;52;;02;20251215;20251215;4930201;SANTA CLARA;4305;Carmo da Mata;64.051.377 GUSTAVO DE OLIVEIRA JULIAO;2800,00;01;S;20251215
64063069;0001;47;;02;20251215;20251215;4724500;ARACATI DE MINAS;4305;Carmo da Mata;64.063.069 SEBASTIAO MAURICIO CARVALHO;35000,00;01;S;20251215
64068180;0001;26;;02;20251216;20251216;3299006;JOSE GABRIEL DE PASSOS;4305;Carmo da Mata;64.068.180 RAPHAEL RODRIGUES GOMES;200,00;01;S;20251216
64102016;0001;98;;02;20251218;20251218;9602501;ANA CARRARA;4305;Carmo da Mata;64.102.016 MARIA EDUARDA MESSIAS DA SILVA;4000,00;01;S;20251218
64106853;0001;95;;02;20251218;20251218;1531902;HAIDEE;4305;Carmo da Mata;64.106.853 EDSON HENRIQUE FARIA AFONSO;3000,00;01;S;20251218
